Event,District,Nature,How Received,Date,Physical Contact,Less Lethal,Launch Projectile,Drew Less Lethal,Draw Weapon,Taser Pointed,Taser Fired,Weapon Fired,Vehicle Pursuit,Foot Pursuit,Suspect Condition,Suspect Armed,Suspect Injured,Suspect Role,Officer Injured,Officer Exposed to BBP,Suspect Gender Female,Suspect Gender Male,Suspect Age,"Suspect Race White, Non-Hispanic","Suspect Race White, Hispanic","Suspect Race AA, Non-Hispanic","Suspect Race AA, Hispanic","Suspect Race Indian/Alaskan Native, Non-Hispanic","Suspect Race Indian/Alaskan Native, Hispanic","Suspect Race Asian/Pacific Islander, Non-Hispanic","Suspect Race Asian/Pacific Islander, Hispanic"
B20-31980,4,WEAPONS,911 LINE,09/05/2020 01:50:00 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,true,false,ARRESTEE,false,false,,true,32,true,,,,,,,
B20-32220,5,RUNAWAY,TELEPHONE,09/06/2020 10:20:00 PM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,JUVENILE REFERRAL,false,false,true,,16,true,,,,,,,
B20-32754,4,TRESPASS,TELEPHONE,09/11/2020 12:24:00 PM,false,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,,true,30,true,,,,,,,
B20-32772,4,WELFARE CHECK,911 LINE,09/11/2020 02:19:00 PM,true,false,false,false,false,,,false,true,true,NORMAL,false,false,ARRESTEE,false,false,true,,18,true,,,,,,,
B20-32826,1,FIGHT IP,911 LINE,09/11/2020 09:27:00 PM,false,false,false,false,false,,,false,false,true,NORMAL,true,false,INVOLVED,false,false,,true,21,true,,,,,,,
B20-33072,3,JUVENILE,911 LINE,09/13/2020 01:57:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,,true,7,true,,,,,,,
B20-33275,4,DOMESTIC,911 LINE,09/15/2020 02:21:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,true,,62,true,,,,,,,
B20-34100,4,TRESPASS,TELEPHONE,09/20/2020 04:27:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,38,true,,,,,,,
B20-34728,3,SUSPICIOUS,TELEPHONE,09/25/2020 07:56:00 AM,true,false,false,false,true,,,false,false,true,NORMAL,false,false,ARRESTEE,false,false,,true,28,true,,,,,,,
B20-34733,1,ASSAULT,911 LINE,09/25/2020 08:56:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,true,,12,true,,,,,,,
B20-34805,5,MISSING PERSON,TELEPHONE,09/25/2020 07:32:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,,true,7,true,,,,,,,
B20-34874,2,WEAPONS,911 LINE,09/26/2020 05:04:00 AM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,COMPLAINANT,false,false,,true,22,true,,,,,,,
B20-34874,2,WEAPONS,911 LINE,09/26/2020 05:04:00 AM,false,false,false,true,true,,,false,false,false,INTOXICATED,true,false,INVOLVED,false,false,,true,20,true,,,,,,,
B20-34948,1,DISTURBANCE,911 LINE,09/26/2020 08:45:00 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,26,,,true,,,,,
B20-35224,4,WELFARE CHECK,911 LINE,09/28/2020 10:51:00 PM,false,false,false,false,true,,,false,false,false,INTOXICATED,true,false,ARRESTEE,false,false,,true,27,,,true,,,,,
B20-35471,5,DOMESTIC,TELEPHONE,10/01/2020 05:20:00 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,true,,19,,,true,,,,,
B20-35653,,WARRANT SERVICE,OFFICER REPORT,10/02/2020 12:00:00 AM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE,false,false,,true,40,true,,,,,,,
B20-35725,2,VEHICLE THEFT NP,TELEPHONE,10/02/2020 10:29:00 PM,false,false,false,false,true,,,false,false,false,INTOXICATED,false,false,INVOLVED,false,false,true,,32,true,,,,,,,
B20-35725,2,VEHICLE THEFT NP,TELEPHONE,10/02/2020 11:29:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,27,true,,,,,,,
B20-35725,2,VEHICLE THEFT NP,TELEPHONE,10/02/2020 11:29:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,32,true,,,,,,,
B20-35726,5,WEAPONS,TELEPHONE,10/02/2020 11:56:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,true,false,ARRESTEE,false,false,,true,33,true,,,,,,,
B20-36015,3,SERVICE,TELEPHONE,10/05/2020 11:22:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,true,,25,true,,,,,,,
B20-36079,4,WEAPONS,911 LINE,10/05/2020 07:29:00 PM,false,false,false,false,true,,,false,false,true,INTOXICATED,true,false,ARRESTEE,false,false,,true,55,,,true,,,,,
B20-36124,3,BURGLARY,911 LINE,10/06/2020 03:41:00 AM,true,true,false,false,true,,,false,true,true,NORMAL,true,true,ARRESTEE,false,false,,true,30,,,true,,,,,
B20-36430,4,THEFT,TELEPHONE,10/08/2020 06:46:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,,true,50,,,true,,,,,
B20-36556,4,BURGLARY,TELEPHONE,10/08/2020 11:02:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,true,,true,49,true,,,,,,,
B20-36784,3,ROBBERY,TELEPHONE,10/10/2020 08:12:00 AM,false,false,false,false,true,,,false,false,false,INTOXICATED,true,false,ARRESTEE,false,false,,true,42,true,,,,,,,
B20-36803,5,ATL,911 LINE,10/10/2020 11:45:00 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,53,,,true,,,,,
B20-37142,4,DOMESTIC,911 LINE,10/13/2020 11:00:00 AM,true,false,false,false,false,,,false,false,false,UNKNOWN,false,false,ARRESTEE,false,false,,true,25,,,true,,,,,
B20-37147,1,DISTURBANCE,TELEPHONE,10/12/2020 10:12:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,true,true,ARRESTEE,false,false,,true,36,true,,,,,,,
B20-37188,3,BURGLARY,911 LINE,10/13/2020 09:45:00 AM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE,false,false,true,,34,true,,,,,,,
B20-37197,2,WARRANT SERVICE,TELEPHONE,10/13/2020 10:29:00 PM,true,false,false,false,true,,,false,false,true,UNKNOWN,false,false,ARRESTEE,false,false,,true,25,,,true,,,,,
B20-37381,4,BURGLARY,911 LINE,10/14/2020 03:32:00 PM,false,false,false,false,true,,,false,false,false,MENTALLY DISTURBED,true,false,ARRESTEE,false,false,,true,33,true,,,,,,,
B20-37414,4,TRESPASS,TELEPHONE,10/14/2020 08:17:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,36,true,,,,,,,
B20-37497,4,WELFARE CHECK,TELEPHONE,10/15/2020 02:33:00 PM,true,false,false,false,true,,,false,false,false,MENTALLY DISTURBED,true,false,INVOLVED,false,false,,true,33,true,,,,,,,
B20-37533,,TRAFFIC STOP,OFFICER REPORT,10/15/2020 11:42:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,INVOLVED,false,false,true,,25,true,,,,,,,
B20-37844,5,DOMESTIC,TELEPHONE,10/18/2020 03:54:00 AM,true,false,false,true,false,,,false,false,false,UNKNOWN,false,false,ARRESTEE,false,false,,true,30,,,true,,,,,
B20-38000,3,WARRANT SERVICE,TELEPHONE,10/19/2020 02:36:00 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,50,,,true,,,,,
B20-38479,2,BURGLARY,911 LINE,10/23/2020 10:10:00 AM,true,false,false,true,false,,,false,false,false,MENTALLY DISTURBED,true,false,ARRESTEE,false,false,,true,36,true,,,,,,,
B20-38486,4,DOMESTIC,911 LINE,10/23/2020 11:07:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,,true,18,,,,,,true,,
B20-38682,5,SUSPICIOUS,911 LINE,10/24/2020 12:00:00 AM,false,false,false,false,true,,,false,true,false,UNKNOWN,false,false,ARRESTEE,false,false,,true,21,true,,,,,,,
B20-38682,5,SUSPICIOUS,911 LINE,10/24/2020 05:44:00 PM,false,false,false,false,true,,,false,true,false,UNKNOWN,false,false,INVOLVED,false,false,true,,25,true,,,,,,,
B20-38966,5,DOMESTIC,911 LINE,10/27/2020 01:59:00 PM,true,false,false,false,false,,,false,false,false,UNKNOWN,false,false,JUVENILE REFERRAL,false,false,true,,16,,,true,,,,,
B20-39034,5,ROBBERY,911 LINE,10/28/2020 12:45:00 AM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,OFFENDER,false,false,,true,37,,,true,,,,,
B20-39034,5,ROBBERY,911 LINE,10/28/2020 12:45:00 AM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,VICTIM,false,false,,true,20,,,true,,,,,
B20-39117,3,SUSPICIOUS,911 LINE,10/28/2020 07:11:00 PM,false,false,false,false,true,,,false,false,false,INTOXICATED,true,false,OFFENDER,false,false,,true,33,true,,,,,,,
B20-39339,3,WELFARE CHECK,911 LINE,10/30/2020 04:06:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,,true,34,true,,,,,,,
B20-39509,4,VEHICLE THEFT IP,911 LINE,10/31/2020 08:28:00 PM,true,false,false,true,true,,,false,true,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,63,true,,,,,,,
B20-39685,5,ACCIDENT,TELEPHONE,11/02/2020 06:20:00 AM,true,false,false,false,false,,,false,false,false,MEDICAL,false,false,INVOLVED,false,false,,true,48,true,,,,,,,
B20-39911,4,ASSAULT,TELEPHONE,11/04/2020 10:58:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,35,true,,,,,,,
B20-40144,3,VANDALISM,OFFICER REPORT,11/05/2020 04:44:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,true,ARRESTEE,false,true,true,,43,true,,,,,,,
B20-40314,5,ALARM,TELEPHONE,11/06/2020 08:25:00 PM,true,false,false,false,true,,,false,false,false,INTOXICATED,false,true,ARRESTEE,true,false,,true,32,true,,,,,,,
B20-40643,5,WEAPONS,TELEPHONE,11/09/2020 12:56:00 AM,false,false,false,false,true,,,false,false,false,MENTALLY DISTURBED,true,false,OFFENDER,false,false,,true,34,,,true,,,,,
B20-41374,3,ASSAULT,TELEPHONE,11/14/2020 05:15:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,,true,20,true,,,,,,,
B20-41382,,ACCIDENT,911 LINE,11/14/2020 07:53:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,VICTIM,false,false,,true,44,true,,,,,,,
B20-41909,5,DISTURBANCE,TELEPHONE,11/19/2020 05:22:00 PM,true,false,true,false,false,,,false,false,false,INTOXICATED,true,true,ARRESTEE,false,false,,true,48,true,,,,,,,
B20-41918,5,DISTURBANCE,911 LINE,11/19/2020 06:59:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,JUVENILE REFERRAL,false,false,,true,15,true,,,,,,,
B20-42747,4,HARASSMENT,911 LINE,11/28/2020 12:00:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,,true,42,true,,,,,,,
B20-42783,2,WELFARE CHECK,TELEPHONE,11/28/2020 06:45:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,true,,23,true,,,,,,,
B20-42850,4,WELFARE CHECK,TELEPHONE,11/29/2020 03:32:00 PM,true,false,true,false,false,,,false,false,false,MENTALLY DISTURBED,true,true,INVOLVED,false,false,,true,33,true,,,,,,,
B20-43063,3,SUSPICIOUS,TELEPHONE,12/01/2020 08:45:00 PM,false,false,false,false,true,,,false,false,false,UNKNOWN,false,false,OFFENDER,false,false,,true,53,true,,,,,,,
B20-43169,4,WEAPONS,911 LINE,12/02/2020 09:00:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,OFFENDER,false,false,,true,58,,,true,,,,,
B20-43590,3,WELFARE CHECK,TELEPHONE,12/07/2020 09:05:00 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,true,false,true,,34,true,,,,,,,
B20-43846,3,BURGLARY,TELEPHONE,12/09/2020 04:01:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,,true,33,,,true,,,,,
B20-44310,4,PARKING,TELEPHONE,12/13/2020 03:07:00 PM,false,false,false,false,true,,,false,false,true,NORMAL,false,false,MENTIONED,false,false,,true,45,,,true,,,,,
B20-44464,1,WEAPONS,TELEPHONE,12/15/2020 10:44:00 AM,false,false,false,false,true,,,false,false,false,MENTALLY DISTURBED,true,false,OFFENDER,false,false,,true,63,,,true,,,,,
B20-44498,5,HARASSMENT,TELEPHONE,12/15/2020 04:13:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,21,true,,,,,,,
B20-44961,3,WELFARE CHECK,TELEPHONE,12/19/2020 10:22:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,true,true,true,,19,true,,,,,,,
B20-45239,5,WARRANT SERVICE,911 LINE,12/22/2020 06:06:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,32,true,,,,,,,
B20-45465,5,OTHER,OFFICER REPORT,12/25/2020 02:06:00 AM,false,false,false,false,false,,,false,true,false,UNKNOWN,false,false,SUSPECT,false,false,,true,20,,,true,,,,,
B20-45634,,WEAPONS,911 LINE,12/27/2020 04:10:00 PM,false,false,false,true,false,,,false,false,false,MENTALLY DISTURBED,true,false,INVOLVED,false,false,,true,38,true,,,,,,,
B20-45677,4,WELFARE CHECK,TELEPHONE,12/28/2020 02:13:00 AM,true,false,false,false,true,,,false,false,false,MENTALLY DISTURBED,true,false,INVOLVED,false,false,,true,29,true,,,,,,,
B20-45679,4,ALARM,TELEPHONE,12/28/2020 02:42:00 AM,true,false,false,false,true,,,false,true,true,NORMAL,true,false,ARRESTEE,false,false,,true,33,true,,,,,,,
B20-46018,3,TRESPASS,TELEPHONE,12/31/2020 05:37:00 PM,true,false,false,false,false,,,false,false,true,NORMAL,true,false,ARRESTEE,false,false,,true,46,,true,,,,,,
B20-46040,3,WELFARE CHECK,911 LINE,12/31/2020 09:10:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,true,false,ARRESTEE,false,false,,true,40,true,,,,,,,
B21-00462,2,WELFARE CHECK,911 LINE,01/06/2021 07:39:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,,true,40,,,true,,,,,
B21-00740,5,DISTURBANCE,911 LINE,01/09/2021 04:47:00 AM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE,false,false,,true,26,,,true,,,,,
B21-01009,2,TRESPASS,911 LINE,01/11/2021 11:46:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,31,true,,,,,,,
B21-01357,3,VANDALISM,TELEPHONE,01/15/2021 04:24:00 AM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,JUVENILE REFERRAL,false,false,,true,17,true,,,,,,,
B21-01399,5,DOMESTIC,911 LINE,01/15/2021 03:33:00 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,VICTIM,false,false,,true,16,true,,,,,,,
B21-01416,5,SUSPICIOUS,911 LINE,01/16/2021 02:56:00 AM,true,false,false,false,true,,,false,false,false,NORMAL,true,false,ARRESTEE,false,false,,true,36,true,,,,,,,
B21-01432,5,WELFARE CHECK,911 LINE,01/15/2021 08:32:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,OFFENDER,false,false,,true,23,true,,,,,,,
B21-01631,4,TRAFFIC STOP,OFFICER REPORT,01/18/2021 02:26:00 AM,true,false,false,false,true,,,false,true,false,NORMAL,true,false,SUSPECT,false,false,,true,35,,,true,,,,,
B21-02231,4,VANDALISM,TELEPHONE,01/23/2021 04:46:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,true,,37,true,,,,,,,
B21-02327,5,DOMESTIC,TELEPHONE,01/24/2021 03:23:00 PM,true,false,false,false,false,,,false,false,true,UNKNOWN,false,false,JUVENILE REFERRAL,false,false,,true,16,true,,,,,,,
B21-02452,1,TRAFFIC STOP,OFFICER REPORT,01/25/2021 03:56:00 PM,true,false,false,false,true,,,false,true,false,NORMAL,false,true,ARRESTEE,false,false,,true,59,true,,,,,,,
B21-02562,3,SUSPICIOUS,OFFICER REPORT,01/26/2021 05:37:00 PM,false,false,false,false,true,,,false,true,true,NORMAL,false,false,ARRESTEE,false,false,,true,24,true,,,,,,,
B21-02830,1,BURGLARY,911 LINE,01/29/2021 02:22:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,,true,22,true,,,,,,,
B21-02935,5,DISTURBANCE,911 LINE,01/31/2021 02:17:00 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,60,true,,,,,,,
B21-03080,2,SERVICE,911 LINE,01/31/2021 03:24:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,INVOLVED,false,false,true,,26,,,true,,,,,
B21-03288,3,DOMESTIC,911 LINE,02/02/2021 08:44:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,28,true,,,,,,,
B21-03327,2,BURGLARY,911 LINE,02/03/2021 09:22:00 AM,true,false,false,false,true,,,false,false,false,INTOXICATED,true,true,INVOLVED,false,false,,true,39,,,true,,,,,
B21-03417,3,BURGLARY,911 LINE,02/04/2021 06:02:00 AM,false,false,false,false,true,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,31,true,,,,,,,
B21-03567,5,WARRANT SERVICE,TELEPHONE,02/05/2021 02:25:00 PM,true,false,false,false,false,,,false,false,false,NORMAL,true,false,JUVENILE REFERRAL,false,false,,true,16,true,,,,,,,
B21-03774,5,WARRANT SERVICE,911 LINE,02/07/2021 03:49:00 PM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE,false,false,,true,41,true,,,,,,,
B21-03786,4,WEAPONS IP,911 LINE,02/07/2021 06:48:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,true,false,ARRESTEE,false,false,true,,27,true,,,,,,,
B21-03786,4,WEAPONS IP,911 LINE,02/07/2021 06:48:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,VICTIM,false,false,,true,64,true,,,,,,,
B21-03823,1,BURGLARY,TELEPHONE,02/08/2021 03:14:00 AM,true,false,false,true,true,,,false,false,false,UNKNOWN,false,false,ARRESTEE,false,false,,true,24,,,true,,,,,
B21-03969,4,MENTAL HEALTH,911 LINE,02/09/2021 10:10:00 AM,true,false,false,false,true,,,false,true,false,MENTALLY DISTURBED,false,true,ARRESTEE,false,false,,true,43,true,,,,,,,
B21-04221,4,WELFARE CHECK,TELEPHONE,02/11/2021 09:03:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,OFFENDER,false,false,,true,30,,,true,,,,,
B21-04299,1,WARRANT SERVICE,TELEPHONE,02/12/2021 01:31:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,27,,true,,,,,,
B21-04418,3,SUSPICIOUS,OFFICER REPORT,02/13/2021 04:59:00 PM,false,false,false,false,true,,,false,true,false,UNKNOWN,true,false,OFFENDER,false,false,,true,34,,,true,,,,,
B21-04447,4,RECOVERED VT,OFFICER REPORT,02/13/2021 10:36:00 PM,true,false,false,false,false,,,false,true,true,NORMAL,false,false,INVOLVED,false,false,,true,32,true,,,,,,,
B21-04455,1,DRUNK,911 LINE,02/13/2021 11:34:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,21,true,,,,,,,
B21-04475,3,WELFARE CHECK,911 LINE,02/14/2021 03:05:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,true,,true,35,true,,,,,,,
B21-04515,1,JUVENILE,OFFICER REPORT,02/14/2021 02:32:00 PM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,JUVENILE REFERRAL,true,false,,true,16,true,,,,,,,
B21-04602,,VEHICLE THEFT NP,TELEPHONE,02/15/2021 12:15:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,JUVENILE REFERRAL,false,false,,true,16,,,true,,,,,
B21-04602,,VEHICLE THEFT NP,TELEPHONE,02/15/2021 12:15:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,JUVENILE REFERRAL,false,false,,true,16,true,,,,,,,
B21-04602,,VEHICLE THEFT NP,TELEPHONE,02/14/2021 12:15:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,JUVENILE REFERRAL,false,false,,true,17,true,,,,,,,
B21-04977,4,DISTURBANCE,911 LINE,02/19/2021 12:48:00 AM,true,false,false,false,false,,,false,false,true,INTOXICATED,false,false,ARRESTEE,false,false,,true,20,true,,,,,,,
B21-05036,1,SERVICE,911 LINE,02/19/2021 03:29:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,OFFENDER,false,false,,true,43,true,,,,,,,
B21-05084,1,WARRANT SERVICE,TELEPHONE,02/20/2021 05:00:00 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,43,true,,,,,,,
B21-05141,1,WEAPONS IP,TELEPHONE,02/20/2021 01:01:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,true,false,ARRESTEE OTHER,false,false,,true,36,true,,,,,,,
B21-05299,1,WELFARE CHECK,TELEPHONE,02/21/2021 07:16:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE OTHER,false,false,,true,23,true,,,,,,,
B21-05393,1,DISTURBANCE,TELEPHONE,02/22/2021 03:21:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,,true,43,true,,,,,,,
B21-05587,3,VEHICLE THEFT NP,TELEPHONE,02/24/2021 12:00:00 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,35,true,,,,,,,
B21-05734,1,WEAPONS IP,911 LINE,02/25/2021 11:39:00 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,OFFENDER,false,false,,true,44,true,,,,,,,
B21-05754,3,SERVICE,TELEPHONE,03/05/2021 02:30:00 PM,true,false,false,false,false,,,false,false,false,NORMAL,true,false,ARRESTEE,false,false,,true,34,,,true,,,,,
B21-05949,3,TRAFFIC STOP,OFFICER REPORT,02/27/2021 11:53:00 PM,false,false,false,false,true,,,false,false,false,UNKNOWN,false,false,INVOLVED,false,false,,true,27,,,true,,,,,
B21-06153,2,DOMESTIC,TELEPHONE,02/28/2021 05:40:00 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,false,false,true,,35,true,,,,,,,
B21-06503,3,WARRANT SERVICE,OFFICER REPORT,03/10/2021 10:51:00 AM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,ARRESTEE,false,false,,true,50,true,,,,,,,
B21-06778,4,ASSAULT,911 LINE,03/05/2021 05:53:00 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,,true,35,true,,,,,,,
B21-06961,1,TRESPASS,TELEPHONE,03/07/2021 01:59:00 AM,true,false,false,false,true,,,false,false,true,MENTALLY DISTURBED,true,true,ARRESTEE,false,false,,true,35,true,,,,,,,
B21-06966,1,DISTURBANCE,911 LINE,03/07/2021 03:12:00 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,true,false,,true,31,true,,,,,,,
